q_BSC,c_BSC,q_Nusinersen,c_Nusinersen,q_OA,c_OA,q_Risdiplam,c_Risdiplam
0.5277654298907275,1334143.8009767614,2.6128039703653254,5285225.011940351,8.163524358511498,4528977.0754048675,6.752330032664603,7875599.075629694
0.45820403146458827,1058527.889131909,2.4155637889528436,4799450.432490865,8.721760951702159,4246458.986474257,7.459293942868484,7099305.021266001
0.8201508272628196,1434700.7316732286,1.9640127737091246,4090011.8450897504,7.295330119998649,4739382.896799695,5.984874670413677,7469442.785963706
0.8076034059456548,2639687.349105379,2.4596839423804173,5962278.016104099,5.962166495133842,4068471.52521409,6.9699917078643985,8423449.079014368
0.5948988900321582,1677900.9163305827,2.2700721140268616,5359106.817230818,7.490702293818483,4239611.1798419105,6.797767639513868,7953105.238005479
1.1495250268007076,3265286.1564856586,1.5644972995427626,4149912.7934028325,7.874134921151573,4568306.476009345,6.62912349142697,7987249.61900604
0.6447445751346437,1655743.2699198723,2.641102270896296,5679334.220910958,5.880363418620526,4721199.980740714,5.983823038066328,7142734.005011158
0.6708928732812822,1686271.176675829,2.401471272263258,4879814.0556353,8.982937819209216,4789954.139006907,8.057891581836857,8415936.892414927
0.7763141199124645,1805318.910813358,1.8335985247481927,4257996.1479280805,6.416689527243886,4480362.793236596,5.880744495014749,6970561.179149693
0.4166326806194704,1002004.9062930313,2.0929498933677055,4617834.977298273,7.1823143322138145,4706075.290789118,6.3875716461869105,7984357.192232521
0.6106951570030955,1366019.8406622778,2.017697393085534,4029821.57649379,9.501346312908243,4935898.12981388,7.456087995267282,7174346.091732318
0.4277454718555973,1483315.0794244832,3.1288847815807856,5978201.851040001,8.513189997460985,5364532.651882014,7.090387796257682,7740547.671653341
0.6339684849012509,1461290.0603880947,1.6087493992366373,3946237.999552677,5.936172705465321,4679939.631901983,5.829166412394031,8075808.861837085
0.635697444358915,1438711.7143709713,2.3872961036975306,4743469.424481345,7.627939435250656,5277281.23499542,7.135229362523306,7620689.386944943
0.6212893987316725,1542580.6191207329,3.1616731334229624,5725791.460976457,7.990880567697311,4872607.003402711,6.99739673426065,7553524.271785961
0.7278309820355315,1243638.3485808792,3.25529691384779,5136585.616918232,5.322520750107811,4331792.79902735,8.165658277741462,7892397.734364443
0.3469965643026548,1125878.1522214755,1.7433136103146032,4607595.418275408,7.650168182710832,5008033.24218213,6.312436106193245,7443240.787337154
0.7371382659297105,2044423.3536703002,2.348357486371676,5288852.199735927,8.100057776533239,4809735.423520609,6.747071989758293,7135034.513038957
0.5035655081972948,1272884.1895070104,1.9641575537369294,4189295.0643054554,8.10281653217787,4871774.970827714,7.734212468195723,7941522.947968794
0.5384402233437141,1722324.1589226956,1.4113578004846843,4110279.0921343886,5.428841764370258,4813320.600071282,6.520185394714828,8256381.895528846
0.6105630058503239,1486312.8530493753,1.7261109372187995,4402159.519462089,7.8296638565548955,4677607.95637372,6.63111648588818,7469315.724768274
0.6754950165747695,1780889.520734693,2.0332988434514236,4705617.698356563,7.712980803599669,4993551.2425822085,6.3393414639598324,7085130.063519712
0.6446856336009102,1886487.01178112,2.6564400614101427,5763897.0691938205,7.543613678082674,5209397.521759712,7.164627164320684,8359890.951492194
0.6319818387563315,1501461.7201353514,2.5623062943326675,4906054.995549151,6.988929297716304,5208765.318739989,7.8800426552427,8279949.25910343
0.6348010203833441,1538419.666343169,2.1071587862181507,4903541.322769675,7.094340667126968,4828400.807531587,6.467352050581724,8277457.27338222
0.5345046653341433,1443800.8694257673,2.4366839142513848,5258378.4734316245,7.965278558795954,5198895.027652391,7.211546495625466,8095699.0220124535
0.9165975807577301,1397485.9720954518,2.312402898549888,4145886.208525901,6.981013560484187,4534486.865064855,6.438279684263704,6608366.666663988
